,future,Au_TD,diff,ytm
15:13,,400.74,,
15:14,,400.65,,
15:15,,400.62,,
15:16,,400.83,,
15:17,,400.8,,
15:18,,400.9,,
15:19,,400.9,,
15:20,,400.8,,
15:21,,400.77,,
15:22,,400.61,,
15:23,,400.7,,
15:24,,400.71,,
15:25,,400.6,,
15:26,,400.31,,
15:27,,400.35,,
15:28,,400.55,,
